areaNm,touNum,baseYmd,AccumulateCovid19,increase,localIncrease,CovidForeigner
충청북도,296345.0,2022-03-25,302786.0,11556.0,11556.0,0.0
충청남도,415674.0,2022-03-25,396078.0,13817.0,0.0,13817.0
전라북도,233243.5,2022-03-25,325155.0,12824.0,2.0,12826.0
전라남도,313726.0,2022-03-25,293285.0,12670.0,12670.0,0.0
경상북도,452490.5,2022-03-25,405151.0,15057.0,4.0,15061.0
경상남도,402622.5,2022-03-25,660619.0,21664.0,2.0,21666.0
제주특별자치도,166400.5,2022-03-25,138052.0,4789.0,0.0,4789.0
서울특별시,1745845.5,2022-03-26,2457986.0,64026.0,64025.0,1.0
부산광역시,487368.0,2022-03-26,820223.0,16362.0,16362.0,0.0
대구광역시,330711.5,2022-03-26,457070.0,14217.0,14217.0,0.0
인천광역시,483248.5,2022-03-26,723129.0,16785.0,16785.0,0.0
광주광역시,212656.5,2022-03-26,311988.0,9909.0,9907.0,2.0
대전광역시,264183.5,2022-03-26,297036.0,11202.0,11202.0,0.0
울산광역시,150661.0,2022-03-26,233329.0,7450.0,7450.0,0.0
세종특별자치시,89246.5,2022-03-26,78304.0,3007.0,3007.0,0.0
경기도,1958302.5,2022-03-26,3211522.0,90775.0,90775.0,0.0
강원도,462052.5,2022-03-26,283676.0,10043.0,10041.0,2.0
충청북도,330480.5,2022-03-26,314386.0,11616.0,11614.0,2.0
충청남도,495834.5,2022-03-26,409227.0,13167.0,13167.0,0.0
전라북도,281113.0,2022-03-26,337357.0,12202.0,12200.0,2.0
전라남도,374780.0,2022-03-26,306133.0,12849.0,12848.0,1.0
경상북도,543875.5,2022-03-26,420324.0,15173.0,15173.0,0.0
경상남도,491246.0,2022-03-26,683298.0,22679.0,22676.0,3.0
제주특별자치도,189430.5,2022-03-26,142134.0,4082.0,4082.0,0.0
서울특별시,1524173.0,2022-03-27,2517137.0,59151.0,59151.0,0.0
부산광역시,468135.5,2022-03-27,834677.0,14454.0,14454.0,0.0
대구광역시,296019.5,2022-03-27,470288.0,13218.0,13218.0,0.0
인천광역시,474386.5,2022-03-27,744699.0,21570.0,21561.0,9.0
광주광역시,186847.5,2022-03-27,320921.0,8933.0,8932.0,1.0
대전광역시,242728.5,2022-03-27,305999.0,8963.0,8963.0,0.0
울산광역시,157090.5,2022-03-27,240190.0,6861.0,6861.0,0.0
세종특별자치시,85298.5,2022-03-27,80648.0,2344.0,2344.0,0.0
경기도,1979967.5,2022-03-27,3296904.0,85382.0,85377.0,5.0
강원도,476308.0,2022-03-27,292936.0,9260.0,9256.0,4.0
충청북도,344435.0,2022-03-27,325193.0,10807.0,10807.0,0.0
충청남도,522914.0,2022-03-27,423018.0,13791.0,13791.0,0.0
전라북도,292474.0,2022-03-27,348205.0,10848.0,10848.0,0.0
전라남도,442379.0,2022-03-27,318427.0,12294.0,12292.0,2.0
경상북도,609602.0,2022-03-27,434999.0,14675.0,14672.0,3.0
경상남도,543697.0,2022-03-27,703851.0,20553.0,20550.0,3.0
제주특별자치도,183505.0,2022-03-27,147144.0,5010.0,5010.0,0.0
서울특별시,1586431.0,2022-03-28,2551327.0,34190.0,34189.0,1.0
부산광역시,387366.0,2022-03-28,841323.0,6646.0,6646.0,0.0
대구광역시,255930.5,2022-03-28,475520.0,5232.0,5232.0,0.0
인천광역시,389826.5,2022-03-28,756426.0,11727.0,11726.0,1.0
광주광역시,172186.0,2022-03-28,328402.0,7481.0,7481.0,0.0
대전광역시,222050.5,2022-03-28,311280.0,5281.0,5281.0,0.0
울산광역시,132104.0,2022-03-28,243949.0,3759.0,3759.0,0.0
세종특별자치시,79026.5,2022-03-28,82866.0,2218.0,2218.0,0.0
경기도,1675303.0,2022-03-28,3347478.0,50574.0,50574.0,0.0
강원도,352128.0,2022-03-28,299871.0,6935.0,6931.0,4.0
충청북도,280812.0,2022-03-28,331028.0,5835.0,5834.0,1.0
충청남도,405702.5,2022-03-28,430974.0,7956.0,7956.0,0.0
전라북도,221497.5,2022-03-28,355147.0,6942.0,6942.0,0.0
전라남도,307569.5,2022-03-28,326825.0,8398.0,8397.0,1.0
경상북도,442344.0,2022-03-28,444400.0,9401.0,9400.0,1.0
경상남도,394765.0,2022-03-28,715474.0,11623.0,11622.0,1.0
제주특별자치도,183515.5,2022-03-28,150144.0,3000.0,3000.0,0.0
서울특별시,1632725.5,2022-03-29,2617360.0,66079.0,66078.0,1.0
부산광역시,390439.0,2022-03-29,861246.0,19969.0,19969.0,0.0
대구광역시,256987.5,2022-03-29,493331.0,17817.0,17817.0,0.0
인천광역시,399871.5,2022-03-29,775252.0,18826.0,18826.0,0.0
광주광역시,173463.5,2022-03-29,336322.0,7920.0,7918.0,2.0
대전광역시,224245.0,2022-03-29,322386.0,11124.0,11124.0,0.0
울산광역시,137081.0,2022-03-29,251519.0,7573.0,7573.0,0.0
세종특별자치시,83825.0,2022-03-29,85341.0,2476.0,2476.0,0.0
경기도,1720848.5,2022-03-29,3436151.0,88702.0,88695.0,7.0
강원도,347508.0,2022-03-29,310379.0,10508.0,10508.0,0.0
충청북도,288771.0,2022-03-29,344094.0,13075.0,13073.0,2.0
충청남도,418964.0,2022-03-29,444965.0,13997.0,13997.0,0.0
전라북도,223086.5,2022-03-29,370244.0,15098.0,15092.0,6.0
전라남도,320138.0,2022-03-29,340454.0,13632.0,13632.0,0.0
경상북도,455000.0,2022-03-29,459307.0,14911.0,14910.0,1.0
경상남도,412989.5,2022-03-29,737964.0,22498.0,22496.0,2.0
제주특별자치도,178339.0,2022-03-29,153473.0,3329.0,3329.0,0.0
서울특별시,1638238.0,2022-03-30,3514.0,81824.0,81824.0,0.0
부산광역시,388073.0,2022-03-30,877689.0,16447.0,16447.0,0.0
대구광역시,258352.5,2022-03-30,912.0,17842.0,17842.0,0.0
인천광역시,398800.5,2022-03-30,1001.0,23261.0,23261.0,0.0
광주광역시,174429.5,2022-03-30,332.0,12301.0,12299.0,2.0
대전광역시,223853.0,2022-03-30,333638.0,11252.0,11252.0,0.0
울산광역시,136325.0,2022-03-30,260612.0,9094.0,9094.0,0.0
세종특별자치시,82155.5,2022-03-30,21.0,4248.0,4248.0,0.0
경기도,1719791.5,2022-03-30,4256.0,117029.0,117029.0,0.0
강원도,334138.0,2022-03-30,323486.0,13113.0,13113.0,0.0
충청북도,282016.0,2022-03-30,429.0,15579.0,15579.0,0.0
충청남도,406192.5,2022-03-30,463926.0,18969.0,18969.0,0.0
전라북도,215946.5,2022-03-30,383493.0,13253.0,13248.0,5.0
전라남도,300664.0,2022-03-30,191.0,17462.0,17462.0,0.0
경상북도,442697.5,2022-03-30,725.0,20165.0,20161.0,4.0
경상남도,402097.5,2022-03-30,689.0,27038.0,27037.0,1.0
제주특별자치도,172053.0,2022-03-30,88.0,5744.0,5744.0,0.0
서울특별시,1688956.5,2022-03-31,3514.0,81824.0,81824.0,0.0
부산광역시,394628.5,2022-03-31,890734.0,13053.0,13053.0,0.0
대구광역시,260396.5,2022-03-31,523883.0,12712.0,12712.0,0.0
인천광역시,414970.5,2022-03-31,816626.0,18128.0,18128.0,0.0
광주광역시,177807.0,2022-03-31,359985.0,11362.0,11361.0,1.0
대전광역시,225358.0,2022-03-31,343696.0,10058.0,10058.0,0.0
울산광역시,136080.0,2022-03-31,260612.0,9094.0,9094.0,0.0
세종특별자치시,81959.5,2022-03-31,93479.0,3892.0,3892.0,0.0
경기도,1782732.0,2022-03-31,3637764.0,84657.0,84657.0,0.0
강원도,339517.5,2022-03-31,334151.0,10665.0,10665.0,0.0
충청북도,284707.5,2022-03-31,370985.0,11322.0,11322.0,0.0
충청남도,412912.5,2022-03-31,478287.0,14364.0,14364.0,0.0
전라북도,220181.5,2022-03-31,394784.0,11295.0,11294.0,1.0
전라남도,307832.0,2022-03-31,371620.0,13707.0,13706.0,1.0
경상북도,439659.5,2022-03-31,725.0,20165.0,20161.0,4.0
경상남도,408310.0,2022-03-31,784309.0,19315.0,19314.0,1.0
제주특별자치도,177103.5,2022-03-31,164289.0,5074.0,5074.0,0.0
서울특별시,1324011.5,2022-04-01,2810973.0,51717.0,51717.0,0.0
부산광역시,270147.5,2022-04-01,902585.0,11855.0,11855.0,0.0
대구광역시,197022.0,2022-04-01,535262.0,11382.0,11382.0,0.0
인천광역시,347886.0,2022-04-01,831419.0,14797.0,14797.0,0.0
광주광역시,126864.5,2022-04-01,369269.0,9286.0,9286.0,0.0
대전광역시,152761.0,2022-04-01,351789.0,8093.0,8093.0,0.0
울산광역시,94811.5,2022-04-01,272729.0,5813.0,5813.0,0.0
세종특별자치시,57312.5,2022-04-01,93479.0,3892.0,3892.0,0.0
경기도,1381691.5,2022-04-01,3637764.0,84657.0,84657.0,0.0
강원도,286230.0,2022-04-01,343213.0,9064.0,9064.0,0.0
충청북도,216748.0,2022-04-01,370985.0,11322.0,11322.0,0.0
충청남도,312606.0,2022-04-01,491428.0,13145.0,13145.0,0.0
전라북도,170429.0,2022-04-01,405421.0,10640.0,10640.0,0.0
전라남도,256214.0,2022-04-01,383445.0,11826.0,11824.0,2.0
경상북도,350738.5,2022-04-01,507130.0,12974.0,12972.0,2.0
경상남도,331765.0,2022-04-01,801564.0,17255.0,17250.0,5.0
제주특별자치도,149443.0,2022-04-01,168162.0,3873.0,3873.0,0.0
서울특별시,1623618.5,2022-04-02,2859633.0,48673.0,48673.0,0.0
부산광역시,393984.5,2022-04-02,913271.0,10691.0,10691.0,0.0
대구광역시,294476.0,2022-04-02,546536.0,11276.0,11276.0,0.0
인천광역시,504745.5,2022-04-02,831419.0,14797.0,14797.0,0.0
광주광역시,183830.5,2022-04-02,377293.0,8033.0,8032.0,1.0
대전광역시,226170.0,2022-04-02,359774.0,7989.0,7989.0,0.0
울산광역시,140112.0,2022-04-02,272729.0,5813.0,5813.0,0.0
세종특별자치시,84941.5,2022-04-02,98576.0,2370.0,2370.0,0.0
경기도,1935157.0,2022-04-02,3784881.0,71525.0,71525.0,0.0
강원도,473728.5,2022-04-02,352269.0,9056.0,9053.0,3.0
충청북도,339965.5,2022-04-02,390468.0,9326.0,9324.0,2.0
충청남도,548390.5,2022-04-02,503330.0,11904.0,11903.0,1.0
전라북도,286170.5,2022-04-02,414883.0,9462.0,9462.0,0.0
전라남도,462070.0,2022-04-02,383445.0,11826.0,11824.0,2.0
경상북도,595497.0,2022-04-02,520198.0,13070.0,13066.0,4.0
경상남도,552993.0,2022-04-02,817499.0,15942.0,15938.0,4.0
제주특별자치도,165266.5,2022-04-02,171933.0,3771.0,3771.0,0.0
서울특별시,1373085.0,2022-04-03,2901742.0,42109.0,42109.0,0.0
부산광역시,366247.0,2022-04-03,922389.0,9118.0,9117.0,1.0
대구광역시,258328.0,2022-04-03,546536.0,11276.0,11276.0,0.0
인천광역시,457481.5,2022-04-03,859094.0,13395.0,13395.0,0.0
광주광역시,151963.0,2022-04-03,384294.0,7001.0,6998.0,3.0
대전광역시,199717.0,2022-04-03,366746.0,6972.0,6972.0,0.0
울산광역시,136766.0,2022-04-03,283372.0,5049.0,5049.0,0.0
세종특별자치시,76167.0,2022-04-03,100537.0,1961.0,1961.0,0.0
경기도,1821438.5,2022-04-03,3784881.0,71525.0,71525.0,0.0
강원도,431623.5,2022-04-03,359765.0,7496.0,7496.0,0.0
충청북도,322465.5,2022-04-03,399245.0,8777.0,8776.0,1.0
충청남도,510940.5,2022-04-03,514498.0,11168.0,11168.0,0.0
전라북도,266913.5,2022-04-03,423397.0,8514.0,8512.0,2.0
전라남도,462696.5,2022-04-03,405039.0,10438.0,10437.0,1.0
경상북도,600817.0,2022-04-03,520198.0,13070.0,13066.0,4.0
경상남도,546311.5,2022-04-03,832621.0,15122.0,15119.0,3.0
제주특별자치도,169904.0,2022-04-03,175514.0,3581.0,3581.0,0.0
서울특별시,1231835.5,2022-04-04,2901742.0,42109.0,42109.0,0.0
부산광역시,243701.5,2022-04-04,926469.0,4080.0,4080.0,0.0
대구광역시,170051.0,2022-04-04,559685.0,3452.0,3452.0,0.0
인천광역시,318899.0,2022-04-04,859094.0,13395.0,13395.0,0.0
광주광역시,108822.0,2022-04-04,390095.0,5801.0,5801.0,0.0
대전광역시,135453.5,2022-04-04,371332.0,4586.0,4586.0,0.0
울산광역시,87717.0,2022-04-04,285853.0,2481.0,2481.0,0.0
세종특별자치시,52192.0,2022-04-04,102167.0,1630.0,1630.0,0.0
경기도,1285161.5,2022-04-04,3883961.0,36937.0,36937.0,0.0
강원도,244100.5,2022-04-04,364982.0,5217.0,5216.0,1.0
충청북도,187796.0,2022-04-04,403201.0,3956.0,3956.0,0.0
충청남도,278309.5,2022-04-04,520140.0,5642.0,5642.0,0.0
전라북도,143811.5,2022-04-04,428485.0,5088.0,5086.0,2.0
전라남도,233817.5,2022-04-04,410998.0,5959.0,5959.0,0.0
경상북도,322077.0,2022-04-04,538220.0,6270.0,6266.0,4.0
경상남도,290475.5,2022-04-04,840006.0,7385.0,7383.0,2.0
제주특별자치도,161098.0,2022-04-04,177775.0,2261.0,2261.0,0.0
서울특별시,1273993.0,2022-04-05,2901742.0,42109.0,42109.0,0.0
부산광역시,240723.0,2022-04-05,926469.0,4080.0,4080.0,0.0
대구광역시,170684.5,2022-04-05,573220.0,13540.0,13540.0,0.0
인천광역시,325668.0,2022-04-05,879987.0,15354.0,15354.0,0.0
광주광역시,107177.0,2022-04-05,390095.0,5801.0,5801.0,0.0
대전광역시,133385.0,2022-04-05,379111.0,7779.0,7779.0,0.0
울산광역시,89999.0,2022-04-05,291312.0,5459.0,5459.0,0.0
세종특별자치시,54754.0,2022-04-05,104410.0,2246.0,2246.0,0.0
경기도,1321054.0,2022-04-05,3953289.0,69364.0,69362.0,2.0
강원도,240152.5,2022-04-05,364982.0,5217.0,5216.0,1.0
충청북도,198198.0,2022-04-05,412619.0,9424.0,9424.0,0.0
충청남도,287038.5,2022-04-05,532145.0,12014.0,12013.0,1.0
전라북도,146499.5,2022-04-05,438733.0,10253.0,10246.0,7.0
전라남도,240670.5,2022-04-05,421985.0,10990.0,10989.0,1.0
경상북도,332678.5,2022-04-05,549528.0,11311.0,11310.0,1.0
경상남도,297034.5,2022-04-05,856190.0,16187.0,16183.0,4.0
제주특별자치도,156306.5,2022-04-05,180486.0,2711.0,2711.0,0.0
서울특별시,1307631.5,2022-04-06,3026503.0,52430.0,52430.0,0.0
부산광역시,244205.5,2022-04-06,949213.0,10485.0,10485.0,0.0
대구광역시,173775.0,2022-04-06,573220.0,13540.0,13540.0,0.0
인천광역시,331411.5,2022-04-06,894831.0,14845.0,14844.0,1.0
광주광역시,111065.5,2022-04-06,390095.0,5801.0,5801.0,0.0
대전광역시,139517.0,2022-04-06,388183.0,9072.0,9072.0,0.0
울산광역시,91826.0,2022-04-06,291312.0,5459.0,5459.0,0.0
세종특별자치시,56773.5,2022-04-06,106585.0,2175.0,2175.0,0.0
경기도,1354808.0,2022-04-06,3953289.0,69364.0,69362.0,2.0
강원도,243404.0,2022-04-06,383250.0,10012.0,10012.0,0.0
충청북도,207931.5,2022-04-06,422885.0,10267.0,10264.0,3.0
충청남도,300856.5,2022-04-06,532145.0,12014.0,12013.0,1.0
전라북도,151004.0,2022-04-06,449213.0,10482.0,10482.0,0.0
전라남도,245126.0,2022-04-06,434370.0,12387.0,12386.0,1.0
경상북도,337589.0,2022-04-06,564300.0,14773.0,14769.0,4.0
경상남도,296026.5,2022-04-06,873370.0,17182.0,17178.0,4.0
제주특별자치도,158378.5,2022-04-06,180486.0,2711.0,2711.0,0.0
서울특별시,1353537.5,2022-04-07,3026503.0,52430.0,52430.0,0.0
부산광역시,254758.0,2022-04-07,949213.0,10485.0,10485.0,0.0
대구광역시,178171.0,2022-04-07,595072.0,9752.0,9752.0,0.0
인천광역시,338467.5,2022-04-07,906099.0,11271.0,11271.0,0.0
광주광역시,114306.5,2022-04-07,390095.0,5801.0,5801.0,0.0
대전광역시,145558.0,2022-04-07,388183.0,9072.0,9072.0,0.0
울산광역시,93033.5,2022-04-07,291312.0,5459.0,5459.0,0.0
세종특별자치시,57004.5,2022-04-07,109212.0,2630.0,2630.0,0.0
경기도,1383452.0,2022-04-07,3953289.0,69364.0,69362.0,2.0
강원도,252871.5,2022-04-07,390879.0,7633.0,7628.0,5.0
충청북도,207189.5,2022-04-07,431107.0,8222.0,8220.0,2.0
충청남도,300986.0,2022-04-07,556057.0,10340.0,10340.0,0.0
전라북도,150741.5,2022-04-07,457491.0,8280.0,8271.0,9.0
전라남도,237604.5,2022-04-07,444275.0,9908.0,9905.0,3.0
경상북도,333182.5,2022-04-07,575608.0,11312.0,11308.0,4.0
경상남도,293888.0,2022-04-07,873370.0,17182.0,17178.0,4.0
제주특별자치도,167734.0,2022-04-07,187860.0,3215.0,3215.0,0.0
서울특별시,1537098.5,2022-04-08,3102577.0,36212.0,36212.0,0.0
부산광역시,312336.5,2022-04-08,965134.0,7476.0,7476.0,0.0
대구광역시,223156.5,2022-04-08,604294.0,9224.0,9224.0,0.0
인천광역시,390771.5,2022-04-08,906099.0,11271.0,11271.0,0.0
광주광역시,141865.5,2022-04-08,390095.0,5801.0,5801.0,0.0
대전광역시,182745.5,2022-04-08,388183.0,9072.0,9072.0,0.0
울산광역시,108853.5,2022-04-08,306481.0,4244.0,4244.0,0.0
세종특별자치시,68012.0,2022-04-08,111103.0,1891.0,1891.0,0.0
경기도,1572539.5,2022-04-08,3953289.0,69364.0,69362.0,2.0
강원도,336644.0,2022-04-08,398309.0,7433.0,7425.0,8.0
충청북도,261443.0,2022-04-08,438455.0,7357.0,7357.0,0.0
충청남도,379249.5,2022-04-08,565566.0,9509.0,9509.0,0.0
전라북도,201918.5,2022-04-08,457491.0,8280.0,8271.0,9.0
전라남도,298410.0,2022-04-08,452946.0,8672.0,8671.0,1.0
경상북도,404754.0,2022-04-08,585993.0,10385.0,10382.0,3.0
경상남도,353342.5,2022-04-08,873370.0,17182.0,17178.0,4.0
제주특별자치도,180516.0,2022-04-08,190715.0,2855.0,2855.0,0.0
서울특별시,1875433.0,2022-04-09,3102577.0,36212.0,36212.0,0.0
부산광역시,437780.0,2022-04-09,965134.0,7476.0,7476.0,0.0
대구광역시,315224.0,2022-04-09,604294.0,9224.0,9224.0,0.0
인천광역시,553567.0,2022-04-09,926416.0,9759.0,9759.0,0.0
광주광역시,191807.0,2022-04-09,390095.0,5801.0,5801.0,0.0
대전광역시,261289.0,2022-04-09,409502.0,7005.0,7005.0,0.0
울산광역시,146919.5,2022-04-09,310236.0,3756.0,3756.0,0.0
세종특별자치시,94321.5,2022-04-09,111103.0,1891.0,1891.0,0.0
경기도,2106902.0,2022-04-09,4193411.0,48198.0,48198.0,0.0
강원도,536805.5,2022-04-09,404928.0,6620.0,6620.0,0.0
충청북도,405366.5,2022-04-09,438455.0,7357.0,7357.0,0.0
충청남도,627228.0,2022-04-09,574362.0,8804.0,8804.0,0.0
전라북도,327551.0,2022-04-09,457491.0,8280.0,8271.0,9.0
전라남도,477529.5,2022-04-09,461383.0,8437.0,8436.0,1.0
경상북도,640416.0,2022-04-09,585993.0,10385.0,10382.0,3.0
경상남도,535475.5,2022-04-09,873370.0,17182.0,17178.0,4.0
제주특별자치도,188874.0,2022-04-09,193454.0,2739.0,2739.0,0.0
서울특별시,1617605.5,2022-04-10,3102577.0,36212.0,36212.0,0.0
부산광역시,403392.5,2022-04-10,965134.0,7476.0,7476.0,0.0
대구광역시,272702.5,2022-04-10,604294.0,9224.0,9224.0,0.0
인천광역시,508354.0,2022-04-10,926416.0,9759.0,9759.0,0.0
광주광역시,162267.0,2022-04-10,433990.0,5335.0,5332.0,3.0
대전광역시,223825.0,2022-04-10,414905.0,5403.0,5403.0,0.0
울산광역시,140640.5,2022-04-10,310236.0,3756.0,3756.0,0.0
세종특별자치시,79971.5,2022-04-10,113950.0,1353.0,1353.0,0.0
경기도,2014022.5,2022-04-10,4193411.0,48198.0,48198.0,0.0
강원도,494595.5,2022-04-10,410590.0,5662.0,5662.0,0.0
충청북도,380103.5,2022-04-10,438455.0,7357.0,7357.0,0.0
충청남도,578025.0,2022-04-10,582360.0,7998.0,7998.0,0.0
전라북도,302386.0,2022-04-10,479658.0,6728.0,6728.0,0.0
전라남도,462658.0,2022-04-10,469185.0,7802.0,7802.0,0.0
경상북도,628687.5,2022-04-10,585993.0,10385.0,10382.0,3.0
경상남도,516033.0,2022-04-10,920057.0,10180.0,10176.0,4.0
제주특별자치도,186837.0,2022-04-10,193454.0,2739.0,2739.0,0.0
서울특별시,1406748.0,2022-04-11,3102577.0,36212.0,36212.0,0.0
부산광역시,270679.5,2022-04-11,980634.0,2507.0,2507.0,0.0
대구광역시,190312.5,2022-04-11,622037.0,2992.0,2992.0,0.0
인천광역시,356650.0,2022-04-11,939395.0,4385.0,4385.0,0.0
광주광역시,121401.0,2022-04-11,433990.0,5335.0,5332.0,3.0
대전광역시,153170.5,2022-04-11,418582.0,3677.0,3677.0,0.0
울산광역시,95613.0,2022-04-11,310236.0,3756.0,3756.0,0.0
세종특별자치시,58891.0,2022-04-11,115052.0,1102.0,1102.0,0.0
경기도,1457956.5,2022-04-11,4261542.0,25775.0,25775.0,0.0
강원도,286265.0,2022-04-11,413967.0,3377.0,3377.0,0.0
충청북도,224304.5,2022-04-11,438455.0,7357.0,7357.0,0.0
충청남도,325759.0,2022-04-11,582360.0,7998.0,7998.0,0.0
전라북도,165690.0,2022-04-11,483420.0,3762.0,3759.0,3.0
전라남도,242546.5,2022-04-11,469185.0,7802.0,7802.0,0.0
경상북도,334211.5,2022-04-11,609902.0,5068.0,5062.0,6.0
경상남도,291760.0,2022-04-11,920057.0,10180.0,10176.0,4.0
제주특별자치도,176764.0,2022-04-11,197718.0,1711.0,1711.0,0.0
서울특별시,1411613.0,2022-04-12,3102577.0,36212.0,36212.0,0.0
부산광역시,268660.0,2022-04-12,990236.0,9610.0,9610.0,0.0
대구광역시,188338.5,2022-04-12,622037.0,2992.0,2992.0,0.0
인천광역시,354924.5,2022-04-12,939395.0,4385.0,4385.0,0.0
광주광역시,122290.0,2022-04-12,433990.0,5335.0,5332.0,3.0
대전광역시,151448.5,2022-04-12,418582.0,3677.0,3677.0,0.0
울산광역시,97723.5,2022-04-12,320038.0,4192.0,4192.0,0.0
세종특별자치시,61701.5,2022-04-12,115052.0,1102.0,1102.0,0.0
경기도,1471169.0,2022-04-12,4315720.0,54191.0,54191.0,0.0
강원도,280252.0,2022-04-12,420806.0,6840.0,6839.0,1.0
충청북도,227349.5,2022-04-12,438455.0,7357.0,7357.0,0.0
충청남도,327449.5,2022-04-12,582360.0,7998.0,7998.0,0.0
전라북도,162701.0,2022-04-12,483420.0,3762.0,3759.0,3.0
전라남도,248664.5,2022-04-12,469185.0,7802.0,7802.0,0.0
경상북도,338719.5,2022-04-12,618782.0,8882.0,8872.0,10.0
경상남도,298494.0,2022-04-12,937699.0,12563.0,12561.0,2.0
제주특별자치도,170121.0,2022-04-12,197718.0,1711.0,1711.0,0.0
서울특별시,1407938.0,2022-04-13,3102577.0,36212.0,36212.0,0.0
부산광역시,263182.5,2022-04-13,990236.0,9610.0,9610.0,0.0
대구광역시,189507.5,2022-04-13,641753.0,8357.0,8357.0,0.0
인천광역시,350672.0,2022-04-13,960706.0,9667.0,9667.0,0.0
광주광역시,122552.5,2022-04-13,433990.0,5335.0,5332.0,3.0
대전광역시,147966.0,2022-04-13,431914.0,6516.0,6512.0,4.0
울산광역시,95361.0,2022-04-13,324087.0,4051.0,4051.0,0.0
세종특별자치시,56486.5,2022-04-13,115052.0,1102.0,1102.0,0.0
경기도,1416481.5,2022-04-13,4367498.0,51796.0,51796.0,0.0
강원도,254565.5,2022-04-13,428048.0,7243.0,7243.0,0.0
충청북도,200613.0,2022-04-13,469524.0,7407.0,7407.0,0.0
충청남도,289502.5,2022-04-13,605896.0,9245.0,9245.0,0.0
전라북도,152698.0,2022-04-13,499558.0,8005.0,8002.0,3.0
전라남도,234388.0,2022-04-13,491166.0,8447.0,8446.0,1.0
경상북도,312294.5,2022-04-13,618782.0,8882.0,8872.0,10.0
경상남도,287007.0,2022-04-13,949038.0,11340.0,11336.0,4.0
제주특별자치도,169515.5,2022-04-13,197718.0,1711.0,1711.0,0.0
서울특별시,1453245.5,2022-04-14,3275574.0,24976.0,24976.0,0.0
부산광역시,267281.0,2022-04-14,990236.0,9610.0,9610.0,0.0
대구광역시,196511.0,2022-04-14,648388.0,6635.0,6635.0,0.0
인천광역시,365564.5,2022-04-14,960706.0,9667.0,9667.0,0.0
광주광역시,127155.0,2022-04-14,433990.0,5335.0,5332.0,3.0
대전광역시,156604.0,2022-04-14,437074.0,5160.0,5160.0,0.0
