areaNm,touNum,baseYmd,avgTemp,dayRf,daySf,festival,holiday,PM10,PM25,AccumulateCovid19,increase,AccumulateReleased,localIncrease,CovidForeigner
세종특별자치시,57813.0,2022-07-05,27.6,0.0,0.0,0,0,0,0,140995.0,117.0,0.0,108.0,9.0
경기도,1338022.0,2022-07-05,27.5,8.8,0.0,0,0,0,0,5001197.0,4896.0,0.0,4881.0,15.0
강원도,298795.0,2022-07-05,27.6,3.9,0.0,0,0,0,0,526808.0,532.0,0.0,531.0,1.0
충청북도,222358.5,2022-07-05,26.8,0.0,0.0,0,0,0,0,562022.0,166.0,0.0,160.0,6.0
충청남도,299642.0,2022-07-05,27.0,0.0,0.0,0,0,0,0,724765.0,585.0,0.0,583.0,2.0
전라북도,297839.5,2022-07-05,27.2,0.1,0.0,0,0,0,0,607152.0,401.0,0.0,396.0,5.0
전라남도,372655.5,2022-07-05,27.6,0.0,0.0,1,0,0,0,603368.0,385.0,0.0,380.0,5.0
경상북도,359933.0,2022-07-05,25.1,0.0,0.0,0,0,0,0,794547.0,657.0,0.0,643.0,14.0
경상남도,301990.5,2022-07-05,27.6,0.0,0.0,0,0,0,0,1106868.0,1074.0,0.0,1065.0,9.0
제주특별자치도,225995.0,2022-07-05,28.2,0.7,0.0,0,0,0,0,240132.0,285.0,0.0,275.0,10.0
서울특별시,1352389.5,2022-07-06,29.5,16.1,0.0,0,0,0,0,3684190.0,4770.0,0.0,4768.0,2.0
부산광역시,297178.0,2022-07-06,27.0,0.0,0.0,0,0,0,0,1110890.0,1164.0,0.0,1162.0,2.0
대구광역시,241451.0,2022-07-06,28.5,2.9,0.0,0,0,0,0,775358.0,646.0,0.0,627.0,19.0
인천광역시,348057.5,2022-07-06,29.0,0.0,0.0,0,0,0,0,1087425.0,1071.0,0.0,1022.0,49.0
광주광역시,248342.5,2022-07-06,29.1,0.0,0.0,0,0,0,0,538924.0,337.0,0.0,326.0,11.0
대전광역시,162575.0,2022-07-06,30.1,0.0,0.0,0,0,0,0,518868.0,453.0,0.0,451.0,2.0
울산광역시,101055.5,2022-07-06,26.7,0.0,0.0,0,0,0,0,387664.0,518.0,0.0,507.0,11.0
세종특별자치시,61148.5,2022-07-06,29.2,2.0,0.0,0,0,0,0,141148.0,153.0,0.0,150.0,3.0
경기도,1352655.5,2022-07-06,28.0,0.0,0.0,0,0,0,0,5006368.0,5174.0,0.0,5159.0,15.0
강원도,291084.5,2022-07-06,28.5,0.0,0.0,0,0,0,0,527404.0,596.0,0.0,581.0,15.0
충청북도,224105.0,2022-07-06,27.0,0.0,0.0,0,0,0,0,562922.0,488.0,0.0,467.0,21.0
충청남도,300828.5,2022-07-06,28.8,0.8,0.0,0,0,0,0,725430.0,665.0,0.0,662.0,3.0
전라북도,302172.5,2022-07-06,29.8,0.0,0.0,0,0,0,0,607628.0,479.0,0.0,464.0,15.0
전라남도,379326.5,2022-07-06,28.7,0.0,0.0,1,0,0,0,603827.0,459.0,0.0,452.0,7.0
경상북도,366362.5,2022-07-06,25.5,0.0,0.0,0,0,0,0,795489.0,942.0,0.0,925.0,17.0
경상남도,309998.5,2022-07-06,27.7,0.0,0.0,0,0,0,0,1107933.0,1066.0,0.0,1049.0,17.0
제주특별자치도,234062.5,2022-07-06,30.3,0.0,0.0,0,0,0,0,240513.0,381.0,0.0,375.0,6.0
서울특별시,1364562.5,2022-07-07,28.2,0.0,0.0,0,0,0,0,3688769.0,4580.0,0.0,4574.0,6.0
부산광역시,310520.0,2022-07-07,27.5,0.0,0.0,0,0,0,0,1112045.0,1157.0,0.0,1155.0,2.0
대구광역시,247793.0,2022-07-07,29.7,0.0,0.0,0,0,0,0,776016.0,658.0,0.0,649.0,9.0
인천광역시,343056.0,2022-07-07,27.6,0.5,0.0,0,0,0,0,1088406.0,983.0,0.0,927.0,56.0
광주광역시,251636.0,2022-07-07,28.8,4.9,0.0,0,0,0,0,539237.0,313.0,0.0,303.0,10.0
대전광역시,168875.0,2022-07-07,29.5,3.2,0.0,0,0,0,0,519356.0,488.0,0.0,485.0,3.0
울산광역시,104979.0,2022-07-07,28.6,0.0,0.0,0,0,0,0,388144.0,480.0,0.0,472.0,8.0
세종특별자치시,60791.5,2022-07-07,28.3,9.5,0.0,0,0,0,0,141259.0,111.0,0.0,107.0,4.0
경기도,1355697.0,2022-07-07,28.8,0.6,0.0,0,0,0,0,5011349.0,4983.0,0.0,4967.0,16.0
강원도,300216.0,2022-07-07,28.2,15.9,0.0,0,0,0,0,527965.0,561.0,0.0,548.0,13.0
충청북도,230272.0,2022-07-07,27.1,3.1,0.0,0,0,0,0,563363.0,441.0,0.0,430.0,11.0
충청남도,312515.0,2022-07-07,27.8,0.5,0.0,0,0,0,0,726129.0,699.0,0.0,696.0,3.0
전라북도,306988.5,2022-07-07,30.0,0.0,0.0,0,0,0,0,608086.0,458.0,0.0,449.0,9.0
전라남도,384965.0,2022-07-07,28.8,0.0,0.0,1,0,0,0,604238.0,411.0,0.0,406.0,5.0
경상북도,386235.5,2022-07-07,25.9,0.0,0.0,0,0,0,0,796286.0,798.0,0.0,782.0,16.0
경상남도,320684.0,2022-07-07,28.1,0.0,0.0,0,0,0,0,1108904.0,971.0,0.0,959.0,12.0
제주특별자치도,241139.5,2022-07-07,31.8,0.0,0.0,0,0,0,0,240926.0,413.0,0.0,408.0,5.0
서울특별시,1526381.5,2022-07-08,25.8,1.7,0.0,0,0,0,0,3693368.0,4605.0,0.0,4605.0,0.0
부산광역시,353846.5,2022-07-08,26.7,0.7,0.0,0,0,0,0,1113285.0,1240.0,0.0,1240.0,0.0
대구광역시,284088.0,2022-07-08,28.5,17.2,0.0,0,0,0,0,776642.0,627.0,0.0,617.0,10.0
인천광역시,399462.0,2022-07-08,24.4,0.0,0.0,0,0,0,0,1089384.0,978.0,0.0,932.0,46.0
광주광역시,280857.5,2022-07-08,26.6,4.8,0.0,0,0,0,0,539599.0,362.0,0.0,355.0,7.0
대전광역시,196434.0,2022-07-08,27.6,0.9,0.0,0,0,0,0,519917.0,561.0,0.0,560.0,1.0
울산광역시,116728.5,2022-07-08,28.4,0.0,0.0,0,0,0,0,388634.0,490.0,0.0,484.0,6.0
세종특별자치시,68337.5,2022-07-08,26.9,0.2,0.0,0,0,0,0,141424.0,165.0,0.0,160.0,5.0
경기도,1528943.5,2022-07-08,26.7,1.6,0.0,0,0,0,0,5016754.0,5410.0,0.0,5395.0,15.0
강원도,404019.0,2022-07-08,26.2,0.5,0.0,0,0,0,0,528451.0,486.0,0.0,478.0,8.0
충청북도,271162.5,2022-07-08,26.0,13.6,0.0,0,0,0,0,563857.0,494.0,0.0,487.0,7.0
충청남도,371234.5,2022-07-08,25.9,0.7,0.0,0,0,0,0,726901.0,772.0,0.0,762.0,10.0
전라북도,348092.5,2022-07-08,26.9,5.0,0.0,0,0,0,0,608629.0,544.0,0.0,535.0,9.0
전라남도,420815.5,2022-07-08,27.6,4.7,0.0,1,0,0,0,604618.0,380.0,0.0,371.0,9.0
경상북도,438228.0,2022-07-08,25.3,5.8,0.0,0,0,0,0,797045.0,759.0,0.0,750.0,9.0
경상남도,366089.5,2022-07-08,26.7,0.6,0.0,1,0,0,0,1109943.0,1039.0,0.0,1018.0,21.0
제주특별자치도,247950.5,2022-07-08,29.5,0.0,0.0,0,0,0,0,241320.0,394.0,0.0,383.0,11.0
서울특별시,1860400.5,2022-07-09,26.9,0.1,0.0,0,1,0,0,3698267.0,4900.0,0.0,4897.0,3.0
부산광역시,482366.5,2022-07-09,27.6,0.0,0.0,0,1,0,0,1114561.0,1280.0,0.0,1279.0,1.0
대구광역시,377632.5,2022-07-09,28.7,0.0,0.0,0,1,0,0,777354.0,712.0,0.0,701.0,11.0
인천광역시,597821.0,2022-07-09,25.3,0.0,0.0,0,1,0,0,1090448.0,1067.0,0.0,1011.0,56.0
광주광역시,333018.0,2022-07-09,27.0,0.0,0.0,0,1,0,0,539949.0,350.0,0.0,343.0,7.0
대전광역시,270826.5,2022-07-09,26.5,0.0,0.0,0,1,0,0,520417.0,504.0,0.0,497.0,7.0
울산광역시,155603.0,2022-07-09,27.1,0.0,0.0,0,1,0,0,389214.0,580.0,0.0,577.0,3.0
세종특별자치시,90055.0,2022-07-09,25.7,0.0,0.0,0,1,0,0,141600.0,176.0,0.0,173.0,3.0
경기도,2149175.0,2022-07-09,26.9,0.4,0.0,1,1,0,0,5022377.0,5629.0,0.0,5595.0,34.0
강원도,674387.0,2022-07-09,27.9,0.0,0.0,0,1,0,0,528997.0,546.0,0.0,534.0,12.0
충청북도,401544.5,2022-07-09,25.9,0.0,0.0,0,1,0,0,564423.0,567.0,0.0,559.0,8.0
충청남도,610872.5,2022-07-09,27.1,0.0,0.0,0,1,0,0,727661.0,760.0,0.0,747.0,13.0
전라북도,481376.0,2022-07-09,26.5,0.0,0.0,0,1,0,0,609146.0,519.0,0.0,508.0,11.0
전라남도,582844.5,2022-07-09,27.8,0.0,0.0,1,1,0,0,605094.0,477.0,0.0,472.0,5.0
경상북도,649243.0,2022-07-09,24.9,0.0,0.0,0,1,0,0,797790.0,745.0,0.0,734.0,11.0
경상남도,562597.0,2022-07-09,27.5,0.0,0.0,1,1,0,0,1111037.0,1095.0,0.0,1079.0,16.0
제주특별자치도,250939.5,2022-07-09,28.7,0.0,0.0,0,1,0,0,241686.0,366.0,0.0,357.0,9.0
서울특별시,1548120.0,2022-07-10,29.2,0.0,0.0,0,1,0,0,3703511.0,5244.0,0.0,5238.0,6.0
부산광역시,440576.5,2022-07-10,26.4,0.0,0.0,0,1,0,0,1115858.0,1297.0,0.0,1286.0,11.0
대구광역시,329553.0,2022-07-10,28.1,0.0,0.0,0,1,0,0,777842.0,488.0,0.0,477.0,11.0
인천광역시,516652.5,2022-07-10,26.7,0.0,0.0,0,1,0,0,1091379.0,931.0,0.0,868.0,63.0
광주광역시,297612.0,2022-07-10,28.2,0.0,0.0,0,1,0,0,540319.0,370.0,0.0,351.0,19.0
대전광역시,225263.5,2022-07-10,28.7,7.8,0.0,0,1,0,0,520941.0,524.0,0.0,521.0,3.0
울산광역시,150048.5,2022-07-10,25.7,0.0,0.0,0,1,0,0,389860.0,646.0,0.0,643.0,3.0
세종특별자치시,71732.5,2022-07-10,27.5,2.4,0.0,0,1,0,0,141796.0,196.0,0.0,190.0,6.0
경기도,1986722.5,2022-07-10,28.4,0.0,0.0,1,1,0,0,5027825.0,5448.0,0.0,5437.0,11.0
강원도,633972.5,2022-07-10,28.9,13.4,0.0,0,1,0,0,529432.0,435.0,0.0,433.0,2.0
충청북도,370898.5,2022-07-10,26.3,39.2,0.0,0,1,0,0,564985.0,562.0,0.0,550.0,12.0
충청남도,544953.5,2022-07-10,27.6,0.0,0.0,0,1,0,0,728447.0,786.0,0.0,774.0,12.0
전라북도,459553.5,2022-07-10,28.1,9.4,0.0,0,1,0,0,609720.0,574.0,0.0,551.0,23.0
전라남도,565008.5,2022-07-10,28.0,0.0,0.0,1,1,0,0,605534.0,440.0,0.0,439.0,1.0
경상북도,639250.5,2022-07-10,25.0,1.2,0.0,0,1,0,0,798693.0,903.0,0.0,877.0,26.0
경상남도,549892.0,2022-07-10,27.3,0.0,0.0,1,1,0,0,1112098.0,1061.0,0.0,1041.0,20.0
제주특별자치도,245938.0,2022-07-10,28.6,0.0,0.0,0,1,0,0,242178.0,492.0,0.0,484.0,8.0
서울특별시,1367131.5,2022-07-11,27.0,9.0,0.0,0,0,0,0,3706133.0,2622.0,0.0,2619.0,3.0
부산광역시,313320.0,2022-07-11,24.8,42.6,0.0,0,0,0,0,1116484.0,626.0,0.0,626.0,0.0
대구광역시,259539.0,2022-07-11,26.4,9.5,0.0,0,0,0,0,778296.0,454.0,0.0,447.0,7.0
인천광역시,362761.0,2022-07-11,26.7,0.0,0.0,0,0,0,0,1092017.0,638.0,0.0,582.0,56.0
광주광역시,254159.5,2022-07-11,27.1,14.3,0.0,0,0,0,0,540586.0,267.0,0.0,256.0,11.0
대전광역시,170149.0,2022-07-11,25.1,16.3,0.0,0,0,0,0,521410.0,469.0,0.0,465.0,4.0
울산광역시,103778.5,2022-07-11,24.9,9.0,0.0,0,0,0,0,390191.0,331.0,0.0,331.0,0.0
세종특별자치시,58646.0,2022-07-11,24.5,3.8,0.0,0,0,0,0,141899.0,103.0,0.0,103.0,0.0
경기도,1401158.5,2022-07-11,24.8,19.9,0.0,1,0,0,0,5031812.0,3987.0,0.0,3976.0,11.0
강원도,336976.5,2022-07-11,25.6,1.3,0.0,0,0,0,0,529745.0,313.0,0.0,310.0,3.0
충청북도,227675.0,2022-07-11,23.3,51.4,0.0,0,0,0,0,565302.0,317.0,0.0,313.0,4.0
충청남도,316319.5,2022-07-11,25.1,1.9,0.0,0,0,0,0,728893.0,446.0,0.0,438.0,8.0
전라북도,316001.0,2022-07-11,26.3,9.2,0.0,0,0,0,0,610030.0,310.0,0.0,303.0,7.0
전라남도,389123.0,2022-07-11,27.3,1.3,0.0,1,0,0,0,605770.0,236.0,0.0,229.0,7.0
경상북도,382627.0,2022-07-11,22.6,25.8,0.0,0,0,0,0,799227.0,534.0,0.0,518.0,16.0
경상남도,328282.5,2022-07-11,25.4,9.8,0.0,1,0,0,0,1112756.0,658.0,0.0,642.0,16.0
제주특별자치도,238042.0,2022-07-11,27.9,13.8,0.0,0,0,0,0,242537.0,359.0,0.0,355.0,4.0
서울특별시,1429326.5,2022-07-12,26.8,0.0,0.0,0,0,0,0,3715539.0,9412.0,0.0,9403.0,9.0
부산광역시,324247.0,2022-07-12,25.1,0.0,0.0,0,0,0,0,1119149.0,2669.0,0.0,2665.0,4.0
대구광역시,260431.5,2022-07-12,25.6,0.0,0.0,0,0,0,0,779728.0,1433.0,0.0,1409.0,24.0
인천광역시,373656.5,2022-07-12,26.7,0.0,0.0,0,0,0,0,1093934.0,1917.0,0.0,1831.0,86.0
광주광역시,251818.0,2022-07-12,27.4,0.0,0.0,0,0,0,0,541248.0,662.0,0.0,656.0,6.0
대전광역시,173446.0,2022-07-12,27.0,0.0,0.0,0,0,0,0,522324.0,914.0,0.0,908.0,6.0
울산광역시,110565.0,2022-07-12,23.7,0.1,0.0,0,0,0,0,391192.0,1001.0,0.0,998.0,3.0
세종특별자치시,65250.5,2022-07-12,26.6,0.0,0.0,0,0,0,0,142217.0,320.0,0.0,317.0,3.0
경기도,1462044.5,2022-07-12,25.8,0.0,0.0,1,0,0,0,5042098.0,10306.0,0.0,10280.0,26.0
강원도,330613.5,2022-07-12,25.9,0.0,0.0,0,0,0,0,530633.0,889.0,0.0,885.0,4.0
충청북도,241654.0,2022-07-12,24.3,0.0,0.0,0,0,0,0,566278.0,977.0,0.0,967.0,10.0
충청남도,332850.0,2022-07-12,26.0,0.0,0.0,0,0,0,0,730182.0,1289.0,0.0,1278.0,11.0
전라북도,319830.0,2022-07-12,27.6,0.0,0.0,0,0,0,0,611021.0,991.0,0.0,981.0,10.0
전라남도,403998.0,2022-07-12,26.4,0.0,0.0,1,0,0,0,606523.0,754.0,0.0,747.0,7.0
경상북도,403847.5,2022-07-12,23.1,0.0,0.0,0,0,0,0,800389.0,1162.0,0.0,1151.0,11.0
경상남도,339976.0,2022-07-12,26.3,0.0,0.0,1,0,0,0,1114862.0,2106.0,0.0,2096.0,10.0
제주특별자치도,237545.0,2022-07-12,29.3,0.0,0.0,0,0,0,0,243079.0,542.0,0.0,528.0,14.0
서울특별시,1359956.5,2022-07-13,25.0,114.5,0.0,0,0,0,0,3724897.0,9363.0,0.0,9353.0,10.0
부산광역시,326826.5,2022-07-13,24.5,0.0,0.0,0,0,0,0,1121652.0,2505.0,0.0,2501.0,4.0
대구광역시,387089.5,2022-07-13,24.4,15.2,0.0,0,0,0,0,781157.0,1429.0,0.0,1405.0,24.0
인천광역시,335062.0,2022-07-13,24.4,168.0,0.0,0,0,0,0,1096026.0,2097.0,0.0,2021.0,76.0
광주광역시,253337.0,2022-07-13,26.0,0.0,0.0,0,0,0,0,542062.0,814.0,0.0,794.0,20.0
대전광역시,174317.5,2022-07-13,24.8,10.6,0.0,0,0,0,0,523292.0,968.0,0.0,956.0,12.0
울산광역시,109133.5,2022-07-13,23.4,18.3,0.0,0,0,0,0,392321.0,1129.0,0.0,1119.0,10.0
세종특별자치시,61537.0,2022-07-13,24.9,17.7,0.0,0,0,0,0,142591.0,375.0,0.0,369.0,6.0
경기도,1317949.5,2022-07-13,23.8,141.0,0.0,1,0,0,0,5053273.0,11175.0,0.0,11118.0,57.0
강원도,303534.0,2022-07-13,24.0,75.9,0.0,0,0,0,0,531679.0,1047.0,0.0,1037.0,10.0
충청북도,233597.0,2022-07-13,22.4,112.3,0.0,0,0,0,0,567346.0,1069.0,0.0,1032.0,37.0
충청남도,314856.5,2022-07-13,25.1,60.6,0.0,0,0,0,0,731780.0,1598.0,0.0,1573.0,25.0
전라북도,313789.0,2022-07-13,26.1,4.0,0.0,0,0,0,0,612068.0,1050.0,0.0,1032.0,18.0
전라남도,410497.5,2022-07-13,25.7,0.0,0.0,1,0,0,0,607373.0,850.0,0.0,839.0,11.0
경상북도,530547.5,2022-07-13,21.8,59.2,0.0,0,0,0,0,802039.0,1650.0,0.0,1626.0,24.0
경상남도,341572.0,2022-07-13,24.1,0.1,0.0,1,0,0,0,1117028.0,2166.0,0.0,2143.0,23.0
제주특별자치도,242035.5,2022-07-13,29.4,0.0,0.0,0,0,0,0,244043.0,964.0,0.0,950.0,14.0
서울특별시,1476307.0,2022-07-14,25.7,0.9,0.0,0,0,0,0,3734550.0,9655.0,0.0,9645.0,10.0
부산광역시,333700.5,2022-07-14,26.8,0.0,0.0,0,0,0,0,1124010.0,2361.0,0.0,2357.0,4.0
대구광역시,393183.0,2022-07-14,28.2,0.0,0.0,0,0,0,0,782438.0,1281.0,0.0,1266.0,15.0
인천광역시,380646.0,2022-07-14,24.0,0.5,0.0,0,0,0,0,1097991.0,1967.0,0.0,1881.0,86.0
광주광역시,256613.0,2022-07-14,27.3,13.0,0.0,0,0,0,0,542862.0,800.0,0.0,785.0,15.0
대전광역시,181034.0,2022-07-14,26.0,0.5,0.0,0,0,0,0,524314.0,1022.0,0.0,1011.0,11.0
울산광역시,110607.0,2022-07-14,26.4,0.0,0.0,0,0,0,0,393407.0,1086.0,0.0,1078.0,8.0
세종특별자치시,67700.5,2022-07-14,26.0,0.2,0.0,0,0,0,0,142857.0,266.0,0.0,260.0,6.0
경기도,1487661.0,2022-07-14,25.1,1.1,0.0,1,0,0,0,5063892.0,10635.0,0.0,10590.0,45.0
강원도,330477.0,2022-07-14,25.3,3.1,0.0,0,0,0,0,532716.0,1037.0,0.0,1029.0,8.0
충청북도,251604.5,2022-07-14,24.2,4.1,0.0,0,0,0,0,568390.0,1044.0,0.0,1032.0,12.0
충청남도,345492.0,2022-07-14,24.2,0.4,0.0,0,0,0,0,733296.0,1516.0,0.0,1498.0,18.0
전라북도,324453.5,2022-07-14,25.4,2.7,0.0,0,0,0,0,613215.0,1149.0,0.0,1127.0,22.0
전라남도,414844.5,2022-07-14,28.3,31.2,0.0,1,0,0,0,608223.0,850.0,0.0,844.0,6.0
경상북도,548940.0,2022-07-14,23.3,0.8,0.0,0,0,0,0,803612.0,1573.0,0.0,1555.0,18.0
경상남도,350553.0,2022-07-14,26.7,2.5,0.0,1,0,0,0,1119111.0,2085.0,0.0,2058.0,27.0
제주특별자치도,245892.5,2022-07-14,28.8,6.2,0.0,0,0,0,0,244897.0,854.0,0.0,842.0,12.0
서울특별시,1630461.0,2022-07-15,26.0,0.0,0.0,0,0,0,0,3743496.0,8951.0,0.0,8942.0,9.0
부산광역시,383148.5,2022-07-15,25.7,0.0,0.0,0,0,0,0,1126544.0,2536.0,0.0,2534.0,2.0
대구광역시,427850.5,2022-07-15,28.3,0.0,0.0,0,0,0,0,783984.0,1546.0,0.0,1534.0,12.0
인천광역시,439341.0,2022-07-15,24.3,0.0,0.0,0,0,0,0,1100085.0,2095.0,0.0,2026.0,69.0
광주광역시,285040.0,2022-07-15,27.0,0.0,0.0,0,0,0,0,543678.0,816.0,0.0,810.0,6.0
대전광역시,207441.5,2022-07-15,26.1,0.0,0.0,0,0,0,0,525320.0,1006.0,0.0,998.0,8.0
울산광역시,123882.5,2022-07-15,26.5,0.0,0.0,0,0,0,0,394461.0,1054.0,0.0,1044.0,10.0
세종특별자치시,73930.5,2022-07-15,25.4,0.0,0.0,0,0,0,0,143116.0,259.0,0.0,258.0,1.0
경기도,1671369.0,2022-07-15,25.8,0.0,0.0,1,0,0,0,5074415.0,10530.0,0.0,10508.0,22.0
강원도,437188.5,2022-07-15,25.4,0.0,0.0,0,0,0,0,533836.0,1120.0,0.0,1112.0,8.0
충청북도,296457.0,2022-07-15,24.1,0.0,0.0,0,0,0,0,569431.0,1041.0,0.0,1030.0,11.0
충청남도,435099.0,2022-07-15,25.1,0.0,0.0,1,0,0,0,734712.0,1416.0,0.0,1406.0,10.0
전라북도,371490.0,2022-07-15,25.8,0.0,0.0,0,0,0,0,614284.0,1070.0,0.0,1064.0,6.0
전라남도,459161.5,2022-07-15,27.8,0.0,0.0,1,0,0,0,609078.0,855.0,0.0,845.0,10.0
경상북도,605601.5,2022-07-15,23.1,0.0,0.0,0,0,0,0,805230.0,1618.0,0.0,1596.0,22.0
경상남도,404043.5,2022-07-15,26.7,0.0,0.0,1,0,0,0,1121175.0,2064.0,0.0,2042.0,22.0
제주특별자치도,246505.0,2022-07-15,26.8,14.4,0.0,0,0,0,0,245774.0,878.0,0.0,872.0,6.0
서울특별시,1905340.5,2022-07-16,24.8,34.0,0.0,0,1,0,0,3752951.0,9457.0,0.0,9449.0,8.0
부산광역시,500045.0,2022-07-16,26.0,0.0,0.0,0,1,0,0,1129157.0,2617.0,0.0,2611.0,6.0
대구광역시,507111.5,2022-07-16,26.8,0.0,0.0,0,1,0,0,785319.0,1335.0,0.0,1316.0,19.0
인천광역시,594961.5,2022-07-16,24.4,0.0,0.0,0,1,0,0,1102212.0,2127.0,0.0,2061.0,66.0
광주광역시,328464.5,2022-07-16,26.5,0.0,0.0,0,1,0,0,544490.0,812.0,0.0,797.0,15.0
대전광역시,276143.0,2022-07-16,26.2,0.0,0.0,0,1,0,0,526371.0,1055.0,0.0,1044.0,11.0
울산광역시,156362.5,2022-07-16,25.5,4.8,0.0,0,1,0,0,395639.0,1178.0,0.0,1171.0,7.0
세종특별자치시,91871.5,2022-07-16,25.5,0.0,0.0,0,1,0,0,143421.0,305.0,0.0,302.0,3.0
경기도,2211849.5,2022-07-16,23.4,19.0,0.0,1,1,0,0,5085860.0,11448.0,0.0,11417.0,31.0
강원도,659568.0,2022-07-16,24.4,0.5,0.0,0,1,0,0,534946.0,1111.0,0.0,1103.0,8.0
충청북도,409531.5,2022-07-16,22.6,0.0,0.0,0,1,0,0,570712.0,1283.0,0.0,1273.0,10.0
충청남도,649593.0,2022-07-16,25.1,0.0,0.0,1,1,0,0,736334.0,1640.0,0.0,1620.0,20.0
전라북도,487434.5,2022-07-16,26.1,0.0,0.0,0,1,0,0,615429.0,1145.0,0.0,1136.0,9.0
전라남도,603032.5,2022-07-16,26.9,0.0,0.0,1,1,0,0,609967.0,889.0,0.0,881.0,8.0
경상북도,812420.0,2022-07-16,22.3,0.0,0.0,0,1,0,0,806850.0,1622.0,0.0,1603.0,19.0
경상남도,573174.0,2022-07-16,26.0,0.0,0.0,1,1,0,0,1123473.0,2299.0,0.0,2282.0,17.0
제주특별자치도,252325.5,2022-07-16,27.2,0.0,0.0,0,1,0,0,246741.0,967.0,0.0,957.0,10.0
서울특별시,1609062.0,2022-07-17,25.5,0.0,0.0,0,1,0,0,3761516.0,8565.0,0.0,8561.0,4.0
부산광역시,463487.5,2022-07-17,26.3,0.0,0.0,0,1,0,0,1131725.0,2568.0,0.0,2566.0,2.0
대구광역시,464607.5,2022-07-17,27.3,0.0,0.0,0,1,0,0,786495.0,1176.0,0.0,1162.0,14.0
인천광역시,537225.5,2022-07-17,24.6,0.0,0.0,0,1,0,0,1104315.0,2103.0,0.0,2037.0,66.0
광주광역시,297615.5,2022-07-17,26.4,0.0,0.0,0,1,0,0,545427.0,937.0,0.0,912.0,25.0
대전광역시,233747.5,2022-07-17,26.0,0.0,0.0,0,1,0,0,527543.0,1172.0,0.0,1150.0,22.0
울산광역시,154028.0,2022-07-17,25.8,0.0,0.0,0,1,0,0,397008.0,1369.0,0.0,1361.0,8.0
세종특별자치시,81158.0,2022-07-17,25.4,0.0,0.0,0,1,0,0,143738.0,317.0,0.0,313.0,4.0
경기도,2052963.5,2022-07-17,24.7,0.0,0.0,1,1,0,0,5096903.0,11043.0,0.0,11025.0,18.0
강원도,631263.5,2022-07-17,25.2,0.0,0.0,0,1,0,0,536104.0,1158.0,0.0,1146.0,12.0
충청북도,388199.0,2022-07-17,23.2,0.0,0.0,0,1,0,0,571991.0,1279.0,0.0,1261.0,18.0
충청남도,585676.0,2022-07-17,24.9,0.0,0.0,1,1,0,0,737854.0,1520.0,0.0,1512.0,8.0
전라북도,465356.5,2022-07-17,26.3,0.0,0.0,0,1,0,0,616674.0,1245.0,0.0,1230.0,15.0
전라남도,577255.0,2022-07-17,26.3,0.9,0.0,1,1,0,0,610875.0,908.0,0.0,906.0,2.0
경상북도,809585.0,2022-07-17,22.7,0.0,0.0,0,1,0,0,808533.0,1683.0,0.0,1663.0,20.0
경상남도,566947.5,2022-07-17,26.1,0.0,0.0,1,1,0,0,1125704.0,2231.0,0.0,2209.0,22.0
제주특별자치도,247835.0,2022-07-17,28.0,0.2,0.0,0,1,0,0,247774.0,1033.0,0.0,1023.0,10.0
서울특별시,1455044.5,2022-07-18,26.8,0.0,0.0,0,0,0,0,3766412.0,4896.0,0.0,4892.0,4.0
부산광역시,323494.5,2022-07-18,22.8,63.1,0.0,0,0,0,0,1132975.0,1250.0,0.0,1247.0,3.0
대구광역시,388017.0,2022-07-18,22.9,34.0,0.0,0,0,0,0,787517.0,1022.0,0.0,1008.0,14.0
인천광역시,389592.0,2022-07-18,25.9,0.0,0.0,0,0,0,0,1106259.0,1944.0,0.0,1857.0,87.0
광주광역시,258779.5,2022-07-18,23.7,54.1,0.0,0,0,0,0,546007.0,580.0,0.0,557.0,23.0
대전광역시,174933.5,2022-07-18,22.3,57.4,0.0,0,0,0,0,528301.0,758.0,0.0,749.0,9.0
울산광역시,103201.0,2022-07-18,22.4,69.4,0.0,0,0,0,0,397617.0,609.0,0.0,608.0,1.0
세종특별자치시,61407.5,2022-07-18,22.3,76.8,0.0,0,0,0,0,144007.0,269.0,0.0,264.0,5.0
경기도,1519885.5,2022-07-18,24.1,0.2,0.0,1,0,0,0,5105171.0,8268.0,0.0,8241.0,27.0
강원도,404540.5,2022-07-18,26.1,0.0,0.0,0,0,0,0,536782.0,678.0,0.0,668.0,10.0
충청북도,250873.0,2022-07-18,22.4,0.8,0.0,0,0,0,0,572708.0,717.0,0.0,702.0,15.0
충청남도,342800.5,2022-07-18,23.7,3.2,0.0,1,0,0,0,738836.0,982.0,0.0,969.0,13.0
전라북도,320159.0,2022-07-18,23.4,80.0,0.0,0,0,0,0,617357.0,683.0,0.0,672.0,11.0
전라남도,388776.5,2022-07-18,25.2,116.8,0.0,1,0,0,0,611422.0,547.0,0.0,540.0,7.0
경상북도,519302.0,2022-07-18,21.3,4.0,0.0,0,0,0,0,809601.0,1068.0,0.0,1049.0,19.0
경상남도,325465.0,2022-07-18,21.7,56.8,0.0,1,0,0,0,1126868.0,1164.0,0.0,1138.0,26.0
제주특별자치도,244520.5,2022-07-18,29.1,4.1,0.0,0,0,0,0,248606.0,832.0,0.0,819.0,13.0
서울특별시,1497398.0,2022-07-19,27.4,0.0,0.0,0,0,0,0,3784432.0,18038.0,0.0,18033.0,5.0
